Apple iPhone 12 Pro Max - 256GB - Oceaan blauw,1325,1293,32,Apple,https://www.bol.com//nl/p/apple-iphone-12-pro-max-256gb-oceaan-blauw/9300000013742219/
Xiaomi Redmi Note 9 Pro - 128GB - Grijs,259,149,110,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-note-9-pro-128gb-grijs/9300000000827984/
Samsung Galaxy S20 - 4G - 128GB - Cosmic Gray,699,695,4,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s20-4g-128gb-cosmic-gray/9200000128429224/
Apple iPhone 12 - 128GB - Blauw,865,789,76,Apple,https://www.bol.com//nl/p/apple-iphone-12-128gb-blauw/9300000013742215/
Nokia 1.4 - 32GB - Blauw,119,0,0,Nokia,https://www.bol.com//nl/p/nokia-1-4-32gb-blauw/9300000026045371/
Samsung Galaxy A21s - 64GB - Wit,193,183,10,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-64gb-wit/9300000000132987/
Nokia 5.3 - 64GB - Grijs,169,125,44,Nokia,https://www.bol.com//nl/p/nokia-5-3-64gb-grijs/9200000132589155/
Samsung Galaxy A42 5G -128GB - Prism Dot White,327,317,10,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a42-5g-128gb-prism-dot-white/9300000010098435/
Samsung Galaxy M21 Power - 64GB - Zwart,269,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-m21-power-64gb-zwart/9300000000133004/
Senioren Smartphone 32 GB (De officiële SeniorenTab op basis van Samsung smartphone),309,0,0,SeniorenTab,https://www.bol.com//nl/p/senioren-smartphone-32-gb/9200000107878134/
Apple iPhone 12 - 64GB - Rood,788,0,0,Apple,https://www.bol.com//nl/p/apple-iphone-12-64gb-rood/9300000013742279/
Samsung Galaxy A52 5G - 128GB - Awesome White,394,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a52-5g-128gb-awesome-white/9300000024960226/
OPPO A53s - 128GB - Blauw,169,0,0,OPPO,https://www.bol.com//nl/p/oppo-a53s-128gb-blauw/9300000012834405/
Samsung Galaxy M11 - 32GB - Zwart,141,132,9,Samsung,https://www.bol.com//nl/p/samsung-galaxy-m11-32gb-zwart/9300000014240087/
Samsung Galaxy S20 Ultra - 5G - 128GB - Cosmic Black,817,729,88,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s20-ultra-5g-128gb-cosmic-black/9200000128429164/
Samsung Galaxy A20e - 32GB - Koraal,169,143,26,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a20e-32gb-koraal/9200000109073224/
OnePlus 9 Pro - 128GB - Zwart,899,0,0,OnePlus,https://www.bol.com//nl/p/oneplus-9-pro-128gb-zwart/9300000032863336/
Samsung Galaxy A31 - 64GB - Zwart,241,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a31-64gb-zwart/9300000004879142/
Samsung Galaxy S10 Lite - 128GB - Zwart,479,399,80,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s10-lite-128gb-zwart/9200000127102588/
Samsung Galaxy A10 - 32GB - Blauw,157,125,32,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a10-32gb-blauw/9200000111950979/
Samsung Galaxy A71 - 128GB - Blauw,299,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a71-128gb-blauw/9200000127101719/
Smartphone voor Senioren 32GB Zwart (Basis van een Alcatel Smartphone),199,0,0,Senior Phone,https://www.bol.com//nl/p/smartphone-voor-senioren-32gb-zwart/9300000032977808/
Samsung Galaxy S9 - 64GB - Midnight Black (Zwart),494,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s9-64gb-midnight-black/9200000089764879/
Huawei P Smart 2019 - 64GB - Zwart,179,149,30,Huawei,https://www.bol.com//nl/p/huawei-p-smart-2019-64gb-zwart/9200000103156403/
Samsung Galaxy A02 -64GB-Zwart,151,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a02-64gb-zwart/9300000027463717/
Samsung Galaxy A8 zwart,250,199,51,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a8-zwart/9200000087241876/
Xiaomi Redmi Note 9T 5G  - 128GB - Zwart,229,202,27,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-note-9t-5g-128gb-zwart/9300000021026243/
OPPO Reno4 Z 5G - 128GB - Zwart,280,0,0,OPPO,https://www.bol.com//nl/p/oppo-reno4-z-5g-128gb-zwart/9300000013253932/
Samsung Galaxy A20s - 32GB - Zwart,174,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a20s-32gb-zwart/9300000007915965/
Apple iPhone 7 - 32GB - Roségoud,349,249,100,Apple,https://www.bol.com//nl/p/apple-iphone-7-32gb-rosegoud/9200000126573771/
Motorola Moto g9 power - 128GB - Paars,187,181,6,Motorola,https://www.bol.com//nl/p/motorola-moto-g9-power-128gb-paars/9300000013695248/
Xiaomi Redmi 9C - 64GB - Grijs,119,0,0,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-9c-64gb-grijs/9300000009972963/
Apple iPhone 8 -- Refurbished door Forza - B grade (Lichte gebruikssporen) - 64GB - Zilver,229,0,0,Apple Refurbished,https://www.bol.com//nl/p/apple-iphone-8-refurbished-door-forza-b-grade-64gb-zilver/9200000093198994/
OPPO A53 - 64GB - Zwart,173,0,0,OPPO,https://www.bol.com//nl/p/oppo-a53-64gb-zwart/9300000012834305/
Alcatel 1S (2019) - 32GB -  Zwart,100,0,0,Alcatel,https://www.bol.com//nl/p/alcatel-1s-32gb-zwart/9200000112629009/
Samsung Galaxy S10 - 128GB - Prism Zwart,679,580,99,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s10-128gb-prism-zwart/9200000106236052/
Samsung Galaxy A11 (2020) - 32GB - Wit,157,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a11-32gb-wit/9300000007421373/
Nokia 5.4 - 128 GB - Blauw - inclusief draadloos koptelefoon,249,0,0,Nokia,https://www.bol.com//nl/p/nokia-5-4-128-gb-blauw-inclusief-draadloos-koptelefoon/9300000027426132/
Xiaomi Mi 10T Pro - 128GB - Zwart,425,0,0,Xiaomi,https://www.bol.com//nl/p/xiaomi-mi-10t-pro-128gb-zwart/9300000010573513/
not found,60,0,0,Fysic,not found
Samsung Galaxy A3 Core - 16GB - Blauw,109,108,1,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a3-core-16gb-blauw/9300000023688045/
Samsung Galaxy S8 - 64GB - Midnight Black (Zwart),479,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s8-64gb-midnight-black/9200000076289521/
Samsung Galaxy A32 5G - 128GB - Awesome Violet,0,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a32-5g-128gb-awesome-violet/9300000022106002/
Nokia 1.3 - 16GB - Grijs,76,72,4,Nokia,https://www.bol.com//nl/p/nokia-1-3-16gb-grijs/9200000132588190/
LG Q60 - 64GB - New Moroccan Blue (Blauw),146,0,0,LG,https://www.bol.com//nl/p/lg-q60-64gb-new-moroccan-blue/9200000113346886/
Nokia 2.4 - 32GB - Grijs,109,0,0,Nokia,https://www.bol.com//nl/p/nokia-2-4-32gb-grijs/9300000010112489/
Motorola Moto E6i - 32GB - Grijs,99,0,0,Motorola,https://www.bol.com//nl/p/motorola-moto-e6i-32gb-grijs/9300000032306660/
Xiaomi Redmi Note 9 - 64GB - Grijs,152,0,0,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-note-9-64gb-grijs/9300000002076173/
